customer_id,occupation,income,marital_status,age,city_grp
c5410,engineer,1321143,unmarried,33,t2
c4813,business,1058319,unmarried,45,t3
c4218,teacher,1456911,married,33,t1
c1031,lawyer,1991909,married,42,t3
c3042,teacher,998658,married,38,t0
c3387,business,1291208,married,45,t2
c2738,engineer,672711,unmarried,37,t2
c2460,doctor,1270715,married,33,t3
c1715,engineer,1029066,unmarried,32,t1
c3064,engineer,725291,unmarried,30,t2
c1449,engineer,2011386,unmarried,36,t1
c5777,engineer,1706307,married,48,t0
c5233,engineer,1133497,unmarried,35,t2
c3810,doctor,1615594,unmarried,36,t3
c2816,doctor,1322383,unmarried,45,t3
c4849,doctor,1505286,unmarried,37,t3
c4499,business,1026784,married,46,unknown
c4516,engineer,1137206,unmarried,41,t1
c2052,teacher,1875048,unmarried,45,t3
c1945,lawyer,1675727,unmarried,38,t0
c1869,engineer,812742,unmarried,43,t1
c2900,lawyer,1841539,unmarried,30,t2
c4143,engineer,662413,married,46,t1
c5735,business,1654401,married,50,t3
c4167,teacher,756978,unmarried,37,t1
c2892,business,1410324,unmarried,45,t2
c4327,teacher,1741040,unmarried,32,t3
c4951,teacher,1499678,married,36,unknown
c1831,doctor,641289,married,48,t0
c5761,teacher,1977712,unmarried,37,t2
c3749,engineer,1529483,married,34,t3
c1271,teacher,1692401,married,30,t1
c2470,doctor,1680973,unmarried,32,t1
c3429,doctor,1242795,married,44,t2
c3206,engineer,1672040,unmarried,45,unknown
c1416,doctor,1747216,married,41,t0
c4618,doctor,1041667,married,33,unknown
c5709,lawyer,1149803,married,49,unknown
c3840,teacher,716709,married,34,t1
c4142,doctor,1433316,married,49,t0
c1989,engineer,659524,married,47,unknown
c4040,doctor,1224101,unmarried,42,t3
c4838,lawyer,1977245,unmarried,50,t3
c3407,engineer,1647614,unmarried,47,t0
c2765,doctor,1820815,married,48,t0
c2424,business,737876,unmarried,32,unknown
c2958,engineer,1194171,married,45,t2
c3822,engineer,1072850,unmarried,30,t1
c3993,lawyer,2005464,married,42,t1
c2374,business,1062416,married,44,unknown
c2160,engineer,1369578,unmarried,38,t3
c4465,teacher,1923255,unmarried,34,t0
c4315,business,884341,unmarried,46,unknown
c5546,engineer,1269725,married,30,t3
c5630,doctor,1435846,married,46,t3
c3266,business,656524,married,34,t2
c1951,teacher,723990,unmarried,40,unknown
c3927,doctor,1385091,unmarried,50,unknown
c2990,doctor,1830912,married,50,t0
c5137,engineer,1580957,married,42,t0
c2064,doctor,1270409,unmarried,36,unknown
c5830,business,1484666,unmarried,34,unknown
c5223,teacher,1131489,unmarried,35,t3
c3799,engineer,803382,married,32,t1
c5538,engineer,1847634,married,40,t3
c4921,doctor,1287815,unmarried,43,t3
c4774,doctor,1397891,unmarried,33,t2
c1657,engineer,799496,married,32,t1
c2966,teacher,664708,unmarried,49,unknown
c2392,lawyer,1478055,unmarried,35,t1
c3353,business,1354817,married,36,t3
c3891,engineer,1218024,married,49,t0
c3028,lawyer,1567777,unmarried,38,t1
c3376,teacher,1069489,unmarried,41,t0
c2336,business,1096529,unmarried,41,t0
c1240,engineer,1553612,unmarried,50,t2
c2676,lawyer,856007,married,39,unknown
c2584,business,630933,married,41,t0
c1787,teacher,1567253,unmarried,44,t1
c5381,teacher,906450,married,37,t3
c3648,teacher,1211038,unmarried,44,t3
c4824,teacher,1901053,married,45,unknown
c5913,doctor,1001242,married,38,t1
c3554,doctor,1347177,unmarried,44,t3
c1699,teacher,1559653,unmarried,35,t2
c2436,business,1031120,married,45,t1
c4962,business,996380,unmarried,32,t3
c2928,engineer,1650825,married,34,t3
c3072,teacher,1496314,unmarried,48,t3
c3078,lawyer,695443,married,36,t2
c3148,teacher,836455,unmarried,36,t2
c3956,lawyer,1336778,unmarried,46,unknown
c3817,lawyer,1534499,married,33,t0
c3173,business,1926749,married,40,t2
c2743,doctor,1179475,married,50,t0
c1606,business,749266,married,47,t2
c1352,teacher,1616291,unmarried,36,t3
c1022,engineer,1337458,married,41,t0
c5265,lawyer,1453944,unmarried,37,t3
c4008,doctor,793915,unmarried,33,t3
c1562,engineer,1955877,married,34,unknown
c5216,doctor,1947980,unmarried,48,t2
c4903,doctor,1237351,married,34,t3
c3515,lawyer,1421440,unmarried,37,unknown
c1599,lawyer,621608,married,39,unknown
c4460,engineer,1432726,married,41,t0
c3656,business,907925,married,45,t0
c3459,teacher,1442844,unmarried,42,t1
c5083,business,1245733,unmarried,40,t2
c2777,lawyer,1139510,married,31,t0
c3056,doctor,1314727,married,49,t2
c1660,doctor,1068221,married,32,t0
c3977,doctor,858104,married,32,t1
c1818,engineer,1101427,unmarried,45,t1
c5807,business,1766543,married,32,unknown
c1000,doctor,1354000,unmarried,33,t2
c4890,teacher,779707,married,39,t0
c2607,business,949391,married,38,t0
c4477,business,1834321,married,34,unknown
c1789,lawyer,1549888,unmarried,32,t0
c4841,business,1729809,married,46,t2
c1671,business,1914580,unmarried,41,t3
c4405,business,1643325,unmarried,36,t0
c5895,lawyer,1189264,married,46,unknown
c2767,engineer,1581731,unmarried,44,t2
c2586,business,1740041,married,32,t0
c5582,teacher,1736782,unmarried,34,t0
c4769,engineer,1268912,married,41,t1
c5657,business,894572,unmarried,46,t1
c4165,business,1306765,unmarried,41,t2
c5800,doctor,708665,unmarried,46,t1
c4419,engineer,1508281,unmarried,37,t3
c1187,business,1556990,married,41,t0
c4632,business,684314,married,49,t0
c4119,business,755962,married,45,unknown
c3101,doctor,1790174,unmarried,50,t0
c3649,business,1001834,married,43,t0
c2726,lawyer,953346,unmarried,44,t3
c3412,doctor,1886055,unmarried,43,t0
c3513,lawyer,1072771,married,37,t0
c2109,teacher,938812,married,36,t0
c4182,business,1683531,married,38,t0
c2510,teacher,793859,married,44,t0
c4810,doctor,1530953,married,48,t0
c4666,teacher,1662059,unmarried,47,unknown
c4332,doctor,1211008,unmarried,44,t0
c3941,teacher,830082,married,39,unknown
c5030,business,797861,unmarried,47,t2
c2480,doctor,868009,unmarried,40,t1
c1417,teacher,980052,unmarried,37,t2
c4189,business,1885603,married,31,t3
c4664,teacher,1721709,married,34,t0
c1988,engineer,940916,married,49,t0
c2435,engineer,905566,married,46,t2
c5309,teacher,1595187,unmarried,31,t3
c2468,engineer,761747,unmarried,38,t0
c1579,engineer,1801186,unmarried,30,t2
c4377,doctor,1656713,unmarried,49,unknown
c2837,lawyer,868696,married,45,unknown
c5155,lawyer,634487,married,42,unknown
c5196,doctor,1784432,married,45,t3
c4983,business,1247532,unmarried,39,t2
c5207,business,1788708,unmarried,33,t0
c1037,doctor,1966071,unmarried,31,t0
c1102,doctor,695963,unmarried,37,t3
c5846,teacher,1577650,unmarried,30,t1
c5270,lawyer,694895,married,34,t1
c3787,doctor,1592181,unmarried,40,unknown
c4468,teacher,1295452,married,32,t2
c2920,lawyer,1200887,married,35,t0
c2069,teacher,1504925,unmarried,37,t0
c5622,business,1556548,married,31,t0
c2466,business,1211451,unmarried,35,t0
c1701,lawyer,1467582,married,36,t3
c5990,engineer,1625980,married,47,t1
c1399,engineer,1807863,married,48,t0
c2433,lawyer,1255834,married,42,t3
c5770,business,828166,married,31,unknown
c5768,engineer,1115372,married,41,t0
c5125,business,1800934,married,34,t2
c5603,engineer,1451297,unmarried,46,t1
c1871,teacher,1078262,married,42,t2
c3227,doctor,929984,unmarried,38,t3
c3176,doctor,864175,unmarried,47,t0
c1878,teacher,1126472,married,37,unknown
c3824,lawyer,1044741,married,47,t2
c5876,doctor,1101478,married,50,t3
c3600,teacher,849824,unmarried,39,t0
c2561,business,860130,unmarried,42,t3
c2873,doctor,1087657,married,41,t2
c2015,business,984887,married,36,unknown
c1197,teacher,1543890,unmarried,44,t3
c1764,lawyer,1640525,married,37,t3
c2213,doctor,1138836,unmarried,31,t0
c2993,engineer,698774,married,47,t0
c3025,teacher,703611,unmarried,40,t2
c5288,doctor,1415072,married,36,t1
c2768,lawyer,1622576,married,41,unknown
c5308,business,730864,married,46,unknown
c3455,engineer,1650388,married,48,t3
c5402,doctor,1699901,married,45,unknown
c3626,teacher,1187654,unmarried,37,unknown
c4642,teacher,1523676,married,38,t3
c5211,lawyer,1354213,unmarried,44,t1
c2728,lawyer,1163236,married,45,t0
c4631,doctor,1406584,married,49,t2
c5212,engineer,1297577,unmarried,43,t0
c2933,business,1062387,married,33,t2
c1017,doctor,1054287,married,34,t3
c5565,business,1084951,unmarried,37,t3
c5499,engineer,1357629,married,33,t1
c2364,engineer,1031629,unmarried,31,t2
c1072,teacher,1027422,unmarried,50,unknown
c1669,business,1280595,unmarried,41,t3
c1670,doctor,1138008,unmarried,31,unknown
c3837,engineer,873497,married,35,unknown
c2710,business,1899517,unmarried,39,t1
c1612,teacher,1278828,unmarried,38,t2
c4496,teacher,2000156,married,49,t0
c4283,business,1556793,unmarried,44,t1
c1826,doctor,1910784,married,36,t0
c2459,doctor,1990450,married,41,unknown
c5687,business,1947460,married,36,t3
c1335,business,1400775,married,47,t3
c3847,business,840500,unmarried,37,t3
c4850,doctor,1560012,married,33,t3
c2952,teacher,1969923,unmarried,35,t3
c4449,business,1781369,married,33,unknown
c2519,doctor,935826,unmarried,32,t0
c4826,teacher,1695106,married,43,unknown
c5967,teacher,940603,married,42,t0
c1021,teacher,1154429,unmarried,34,t1
c5062,lawyer,1165765,unmarried,38,t3
c1105,lawyer,1067425,unmarried,31,t1
c4996,doctor,1901710,unmarried,36,t1
c1200,business,1889007,unmarried,40,t0
c1407,engineer,878671,unmarried,32,t3
c5303,doctor,1078921,married,46,t2
c5518,doctor,1593520,unmarried,38,t2
c5660,engineer,777415,unmarried,31,unknown
c2522,lawyer,1156889,married,43,t3
c5363,doctor,1232212,unmarried,41,t0
c2318,business,1842275,unmarried,43,t0
c2019,doctor,957899,unmarried,40,unknown
c2137,teacher,1170375,unmarried,40,t0
c4757,doctor,1066682,unmarried,40,t2
c5592,engineer,862339,married,47,t2
c5591,lawyer,807873,unmarried,41,t2
c4745,business,825515,married,34,t0
c3055,engineer,1114022,married,48,unknown
c2284,teacher,1461232,married,50,t1
c2786,doctor,1150948,unmarried,33,unknown
c5264,teacher,1731317,married,48,t2
c5444,engineer,1526593,married,34,t3
c1711,business,966760,married,35,t2
c1292,doctor,1791660,married,43,unknown
c1217,teacher,1163544,married,31,t2
c4790,business,757148,unmarried,40,unknown
c1524,engineer,945746,unmarried,39,t0
c1576,engineer,900696,married,43,t0
c2208,engineer,1300524,married,41,t3
c1403,teacher,1551992,married,35,unknown
c2744,doctor,1438205,unmarried,32,t1
c2245,lawyer,1766828,unmarried,47,t3
c3933,lawyer,1604212,unmarried,31,t2
c1436,lawyer,1416132,married,36,unknown
c2076,lawyer,1731909,married,48,t0
c1435,doctor,1546910,unmarried,45,t1
c4293,doctor,1591395,married,33,t1
c5315,lawyer,1951216,married,45,t2
c3898,business,1419918,unmarried,34,t2
c5395,doctor,1483303,unmarried,47,t2
c2627,lawyer,822431,married,41,t0
c5405,business,1257078,married,32,t3
c4453,lawyer,1267316,unmarried,30,t2
c3406,engineer,1917066,unmarried,30,t3
c3510,lawyer,724632,unmarried,37,t2
c5463,lawyer,1146520,unmarried,36,unknown
c5674,teacher,1781976,unmarried,45,t0
c5432,teacher,1909608,married,48,t0
c4440,engineer,802689,unmarried,34,t0
c2409,engineer,1816112,unmarried,43,t0
c5422,teacher,1158818,unmarried,36,t2
c2989,doctor,1703923,married,36,t3
c5656,engineer,654131,married,38,t0
c1243,doctor,1137644,married,41,unknown
c2653,teacher,1177276,married,38,t3
c2821,teacher,968760,married,33,t1
c4986,business,1013363,unmarried,37,unknown
c3242,engineer,1712299,married,39,t2
c1588,doctor,946396,married,37,t0
c2288,doctor,1540095,married,47,unknown
c4220,lawyer,1657749,married,33,t2
c3259,business,1570109,married,43,t2
c2698,engineer,1846643,married,50,t2
c2668,teacher,1623145,unmarried,47,unknown
c3851,business,1814294,unmarried,31,t3
c4395,engineer,841844,married,41,unknown
c2169,lawyer,1311306,unmarried,35,t0
c5991,lawyer,1964749,unmarried,42,t2
c2716,teacher,2012522,unmarried,41,t2
c5517,business,926030,unmarried,44,t2
c3120,engineer,1034813,married,36,unknown
c2847,lawyer,1401532,married,34,unknown
c5869,engineer,951948,married,38,t3
c3293,lawyer,1985671,married,43,t0
c5580,engineer,1806412,married,44,t0
c3534,engineer,1644053,unmarried,39,unknown
c3300,business,798797,married,33,t2
c1977,engineer,1794418,married,43,t0
c4121,lawyer,1413496,married,40,unknown
c5484,lawyer,1541618,married,39,t0
c5590,doctor,1284116,married,37,t1
c2792,business,1808557,married,47,unknown
c2705,business,822992,unmarried,48,t2
c3614,doctor,844442,married,36,t3
c1076,lawyer,1658907,unmarried,46,unknown
c1769,engineer,1294300,unmarried,45,t3
c1995,teacher,1899651,unmarried,44,t1
c3310,doctor,949497,married,47,t1
c1196,engineer,1993336,unmarried,48,unknown
c4811,engineer,1500157,married,31,t2
c4545,engineer,1589402,unmarried,34,unknown
c1115,lawyer,657998,unmarried,49,unknown
c3155,engineer,1033716,unmarried,37,t1
c1147,lawyer,1254810,married,38,t2
c1841,lawyer,913543,married,49,t2
c3225,lawyer,1871829,married,42,t1
c4225,teacher,1817429,unmarried,46,t1
c3409,doctor,1735100,married,36,t2
c1650,teacher,1180125,married,32,t3
c2770,teacher,925189,unmarried,40,t3
c1354,teacher,730102,unmarried,38,unknown
c4935,lawyer,1986508,married,43,t2
c4548,doctor,1126057,unmarried,44,t3
c5623,business,637725,unmarried,34,t3
c2646,engineer,1586689,unmarried,48,t3
c1580,lawyer,1570280,married,46,t0
c2505,business,1979745,unmarried,31,t3
c2098,teacher,1020854,married,35,t0
c3753,teacher,1006548,unmarried,41,t0
c2722,engineer,823219,married,41,unknown
c3136,teacher,1453917,unmarried,43,t0
c5875,business,681800,married,46,t3
c4265,lawyer,1429734,unmarried,34,t1
c3258,doctor,687378,unmarried,35,t0
c4792,lawyer,1779987,married,35,unknown
c5555,doctor,1422995,married,34,t2
c1779,engineer,1545164,married,38,t1
c5258,lawyer,1539111,unmarried,38,t1
c1133,engineer,651441,unmarried,33,t1
c5666,lawyer,1118172,unmarried,42,t2
c4729,doctor,1503492,married,37,t1
c2365,teacher,818978,unmarried,48,t3
c2540,doctor,1354489,married,35,t0
c5868,teacher,795600,unmarried,32,t3
c4481,teacher,1554519,unmarried,44,unknown
c2405,lawyer,1883369,unmarried,36,t0
c4913,lawyer,843953,married,40,t1
c4360,business,1404835,unmarried,33,unknown
c3058,engineer,1478567,married,37,t0
c1170,business,1879014,unmarried,46,t1
c1184,engineer,1254379,unmarried,44,t0
c2005,lawyer,643140,married,47,unknown
c1371,business,1088185,married,42,t3
c1862,doctor,1882487,unmarried,46,t1
c3097,doctor,633214,married,35,unknown
c2717,lawyer,1183672,married,50,t3
c3895,business,1223751,married,32,t2
c4430,engineer,1267169,unmarried,34,unknown
c3557,teacher,1683219,unmarried,40,t0
c5828,lawyer,1641593,unmarried,32,t3
c4915,teacher,1780775,married,38,t0
c1885,doctor,1358734,married,36,unknown
c5842,lawyer,1578137,unmarried,44,t3
c4053,business,1313306,married,45,t3
c2030,business,711661,married,37,t0
c5944,teacher,1810025,unmarried,34,t1
c2894,lawyer,1861420,unmarried,38,t1
c4742,doctor,860083,unmarried,33,t1
c4704,doctor,1633489,married,37,t1
c3766,teacher,712044,unmarried,38,t2
c3710,engineer,1609025,married,44,t0
c1634,engineer,906845,unmarried,47,t3
c5836,doctor,1359785,married,34,t3
c5054,lawyer,1683478,married,32,unknown
c3247,business,1841894,unmarried,39,unknown
c2794,business,1840537,unmarried,37,t0
c1193,lawyer,1688723,married,48,t2
c4505,lawyer,1915282,married,44,t3
c2727,business,1016876,unmarried,38,t3
c3118,doctor,934804,married,38,t2
c1311,teacher,725794,married,37,t1
c3913,doctor,1079713,married,47,unknown
c5855,business,1031113,unmarried,42,t2
c2805,lawyer,669908,unmarried,46,unknown
c4778,doctor,1442659,married,47,t2
c2091,teacher,1581603,married,46,t0
c4407,lawyer,1120091,married,43,t3
c3593,business,1395956,married,41,t1
c2570,doctor,1151700,unmarried,46,t1
c4178,business,976337,married,47,t0
c3630,teacher,1219440,married,47,t0
c4098,engineer,701418,married,41,t3
c1376,lawyer,1058700,unmarried,32,t0
c3537,lawyer,1018860,married,33,t3
c2880,lawyer,1240417,married,33,t1
c3809,business,822363,unmarried,44,t0
c3264,doctor,1235062,unmarried,47,t2
c3885,business,1175153,unmarried,43,t1
c1649,doctor,1416892,unmarried,48,unknown
c5135,teacher,924510,unmarried,33,t3
c2875,lawyer,1453746,married,34,unknown
c1880,doctor,1459783,unmarried,35,unknown
c3378,teacher,1625635,unmarried,46,t1
c1864,engineer,929052,married,30,unknown
c5157,business,1103250,married,45,t3
c4276,engineer,1613633,married,34,t2
c2439,doctor,1179457,married,34,unknown
c4592,engineer,1926203,married,46,t0
c3588,teacher,826279,unmarried,46,t0
c5733,doctor,650084,unmarried,43,t1
c2047,doctor,1647980,married,31,unknown
c5263,business,1088110,married,48,t1
c2552,doctor,681779,married,38,t2
c5631,lawyer,1941429,unmarried,31,t1
c1373,doctor,1944419,unmarried,45,t3
c5123,business,1174056,married,38,t2
c1679,doctor,1264352,married,44,unknown
c3935,lawyer,1051404,married,47,t3
c2815,business,1113058,married,43,t3
c1290,teacher,1877333,unmarried,33,t1
c1469,lawyer,1625704,unmarried,46,t1
c1646,business,1911173,married,44,t1
c1175,engineer,1068470,married,42,t3
c4058,engineer,1359487,married,40,unknown
c3392,business,1253529,unmarried,34,t3
c3304,engineer,825199,married,43,t2
c2926,business,1470891,married,46,t3
c5812,lawyer,1442266,married,34,t0
c2601,lawyer,1701961,married,42,unknown
c2207,engineer,665801,married,49,t2
c2803,engineer,714095,married,38,t3
c2410,business,799790,married,49,t3
c5615,engineer,1053085,unmarried,31,t3
c3591,business,984863,unmarried,40,t3
c4320,business,1374959,married,49,t0
c5456,lawyer,840623,unmarried,30,t1
c5020,teacher,1038552,unmarried,39,t2
c1370,teacher,1130636,married,30,t2
c4805,teacher,1833450,unmarried,36,t0
c2157,business,1451753,married,46,t3
c5173,business,1325198,married,40,t3
c1559,doctor,939616,unmarried,40,unknown
c1742,lawyer,1718659,married,31,t3
c2658,teacher,1083665,unmarried,38,t3
c1726,business,1159573,unmarried,33,t3
c3411,lawyer,1090535,unmarried,45,t0
c3854,lawyer,1365842,unmarried,37,t1
c4174,lawyer,1506486,unmarried,41,t3
c2239,lawyer,973266,unmarried,31,unknown
c2390,doctor,952210,unmarried,47,t0
c4859,business,1172079,married,41,t3
c1608,engineer,1231217,married,42,t1
c1220,lawyer,1354116,married,43,t0
c1125,doctor,1022938,married,34,t2
c2447,business,1882131,married,48,t2
c5182,engineer,715856,unmarried,48,t1
c4843,doctor,1899036,unmarried,43,t1
c1630,teacher,1444338,unmarried,38,t0
c3971,engineer,1100091,married,37,unknown
c3811,engineer,936969,married,36,t0
c4340,teacher,645036,unmarried,49,unknown
c4942,doctor,1982938,married,35,unknown
c3288,business,1243901,married,43,t3
c4488,doctor,1653668,unmarried,32,t0
c3020,engineer,1386855,married,48,t0
c3892,business,1298449,unmarried,41,t0
c3580,doctor,1576548,unmarried,47,t0
c4307,lawyer,1185009,unmarried,44,t3
c4972,engineer,1496237,married,50,unknown
c1280,doctor,1782088,married,37,t2
c3747,doctor,1712406,married,47,t2
c4145,lawyer,1961961,unmarried,40,t1
c1428,teacher,1138992,married,50,t1
c3920,business,1831073,married,47,t0
c2997,lawyer,1563907,married,42,t3
c5347,teacher,1690769,married,38,unknown
c5183,lawyer,1723119,married,42,t3
c2271,business,1403995,unmarried,37,unknown
c4502,teacher,1958977,unmarried,38,t0
c1372,teacher,1854683,unmarried,36,t0
c4718,lawyer,631365,married,38,unknown
c3565,teacher,922339,married,33,t3
c3564,engineer,1659599,married,33,unknown
c3756,engineer,671175,unmarried,44,t2
c4662,engineer,732100,married,39,t1
c2221,doctor,1566505,married,42,t0
c3026,business,1193021,unmarried,32,t1
c2823,doctor,1821207,married,42,t0
c4508,lawyer,1938398,unmarried,36,t3
c2602,business,837423,married,47,t2
c3716,business,956960,married,49,t1
c2068,business,1304801,married,35,t0
c3372,teacher,1207131,unmarried,44,t2
c3046,teacher,1602157,unmarried,36,t3
c1112,lawyer,1084355,married,49,t0
